,Date,nameOrig,amount,oldbalanceOrg,newbalanceOrig,City,type,Card Type,Exp Type,Gender,isFraud
232,23-Mar-14,C488845463,159499.62,165608.0,6108.38,"Kanpur, India",CASH_OUT,Gold,Entertainment,F,0
233,18-Nov-11,C1014330871,3480.81,10318.0,6837.19,"Pune, India",PAYMENT,Signature,Fuel,M,0
234,27-May-12,C1312933622,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Signature,Bills,M,0
235,23-May-13,C251565413,459.0,1916.0,1457.0,"Chennai, India",CASH_IN,Gold,Grocery,F,0
236,02-Jan-14,C1865443999,0.0,0.0,0.0,"Kolkata, India",PAYMENT,Silver,Fuel,F,0
237,17-Dec-13,C125294302,0.0,0.0,0.0,"Chennai, India",TRANSFER,Gold,Entertainment,F,0
238,18-Jan-12,C72322149,8756.37,19280.0,10523.63,"Ahmedabad, India",PAYMENT,Signature,Grocery,M,0
239,18-Aug-12,C1072921633,3480.34,102538.45,99058.11,"Delhi, India",PAYMENT,Signature,Fuel,M,0
240,21-Nov-13,C1484405024,6649.96,22985.0,16335.04,"Sibsagar, India",PAYMENT,Signature,Entertainment,F,0
241,04-Feb-14,C911003330,16167.0,32453.0,16286.0,"Lucknow, India",TRANSFER,Gold,Bills,F,1
242,16-Dec-13,C1733902203,8770.0,44167.0,35397.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,F,1
243,11-Aug-12,C803313659,235587.22,8050442.73,7814855.51,"Pen, India",CASH_IN,Signature,Food,M,0
244,03-May-13,C596705416,28715.63,231985.0,203269.37,"Kolkata, India",PAYMENT,Platinum,Grocery,M,0
245,17-Aug-13,C1766800483,142849.56,350338.55,207488.99,"Lucknow, India",CASH_OUT,Silver,Grocery,M,0
246,07-Jun-12,C900703770,144212.05,225799.51,81587.46,"Neyyattinkara, India",CASH_OUT,Gold,Fuel,M,0
247,11-Jun-12,C1173529799,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Gold,Food,F,0
248,17-Oct-11,C535493805,59200.13,151237.06,92036.93,"Lucknow, India",CASH_OUT,Silver,Bills,M,0
249,04-Jan-14,C1686058007,19429.0,47748.0,28319.0,"Delhi, India",CASH_OUT,Silver,Fuel,F,0
250,30-Oct-11,C2010729585,380377.34,6035005.03,5654627.69,"Malegaon, India",CASH_IN,Platinum,Entertainment,F,0
251,14-Jul-12,C415145802,2891.0,34176.0,31285.0,"Hyderabad, India",CASH_OUT,Signature,Food,F,1
252,14-Mar-15,C1837019836,8091.77,155574.0,147482.23,"Delhi, India",PAYMENT,Gold,Fuel,M,0
253,07-Sep-12,C2126104490,241.24,1022.0,780.76,"Greater Mumbai, India",CASH_OUT,Gold,Food,F,0
254,09-Apr-14,C624883274,18057.0,31707.0,13650.0,"Bengaluru, India",CASH_IN,Platinum,Fuel,F,0
255,12-May-14,C239021600,8565.27,35552.0,26986.73,"Hyderabad, India",PAYMENT,Signature,Bills,M,0
256,03-Oct-12,C1183502818,7141.0,43385.0,36244.0,"Paravoor, India",CASH_OUT,Platinum,Food,M,1
257,22-Oct-12,C985177749,0.0,0.0,0.0,"Naila Janjgir, India",PAYMENT,Gold,Fuel,M,0
258,24-May-13,C1596947199,12104.0,44933.0,32829.0,"Phalodi, India",CASH_OUT,Gold,Entertainment,F,0
259,19-May-14,C1158565284,56979.53,347577.74,290598.21,"Greater Mumbai, India",PAYMENT,Silver,Food,F,0
260,13-Aug-13,C1157036976,799.0,10638.0,9839.0,"Bengaluru, India",CASH_OUT,Platinum,Grocery,F,0
261,22-Sep-13,C629229028,0.0,0.0,0.0,"Pune, India",PAYMENT,Silver,Food,M,0
262,27-Sep-13,C804816866,7050.0,11400.87,4350.87,"Kolkata, India",CASH_OUT,Gold,Travel,M,0
263,26-Dec-12,C1726919633,0.0,0.0,0.0,"Jaipur, India",PAYMENT,Gold,Grocery,F,0
264,28-Jul-12,C343481618,11433.0,41979.0,30546.0,"Kurnool, India",CASH_OUT,Silver,Fuel,M,0
265,16-Aug-13,C366791375,17293.0,35338.0,18045.0,"Kanpur, India",CASH_OUT,Silver,Entertainment,M,0
266,16-Oct-13,C368230793,4987.0,10833.0,5846.0,"Greater Mumbai, India",CASH_OUT,Silver,Bills,M,0
267,16-Mar-12,C1689673716,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Silver,Fuel,M,0
268,11-May-12,C2007373687,168208.0,204033.0,35825.0,"Surat, India",CASH_OUT,Silver,Food,F,0
269,17-Mar-13,C243880062,10581.91,59581.37,48999.46,"Delhi, India",PAYMENT,Platinum,Entertainment,F,0
270,28-Apr-13,C1665674617,11700.0,49253.0,37553.0,"Greater Mumbai, India",CASH_OUT,Signature,Food,F,0
271,20-Jun-13,C1788580885,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Fuel,F,0
272,02-Mar-14,C985115205,203622.48,1148733.77,945111.29,"Greater Mumbai, India",CASH_IN,Platinum,Fuel,M,0
273,07-Dec-11,C1295556487,239647.08,20900000.0,20660352.92,"Ahmedabad, India",CASH_IN,Signature,Entertainment,F,0
274,14-Nov-11,C1485170162,0.0,0.0,0.0,"Hardoi , India",PAYMENT,Gold,Fuel,F,0
275,30-Nov-11,C1641001418,148696.45,4990951.44,4842254.99,"Kanpur, India",CASH_IN,Signature,Bills,M,0
276,05-Aug-12,C413495464,23022.51,328027.18,305004.67,"Nepanagar, India",PAYMENT,Gold,Food,M,0
277,10-Oct-13,C53926364,3314.0,10062.0,6748.0,"Bengaluru, India",PAYMENT,Silver,Fuel,M,0
278,29-Feb-12,C472209808,3380.0,5073.0,1693.0,"Delhi, India",CASH_OUT,Gold,Entertainment,F,1
279,04-Jun-12,C2343610,4620.03,532767.85,528147.82,"Greater Mumbai, India",PAYMENT,Signature,Bills,F,0
280,04-Jun-12,C776730565,55522.35,444354.0,388831.65,"Bengaluru, India",PAYMENT,Gold,Fuel,F,0
281,01-Mar-13,C886276140,21576.0,37508.0,15932.0,"Ahmedabad, India",CASH_OUT,Gold,Food,F,1
282,11-Feb-14,C1598409421,0.0,0.0,0.0,"Kagaznagar, India",CASH_OUT,Platinum,Grocery,M,0
283,07-Jun-14,C992255584,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Platinum,Grocery,M,0
284,15-Oct-11,C2013618207,111976.76,3636014.62,3524037.86,"Ahmedabad, India",CASH_IN,Gold,Food,M,0
285,28-Apr-14,C1233665053,9701.0,11431.0,1730.0,"Ahmedabad, India",CASH_OUT,Silver,Fuel,F,0
286,07-Oct-12,C605517622,2447.0,8235.0,5788.0,"Ahmedabad, India",CASH_OUT,Signature,Grocery,F,0
287,13-Jun-14,C1243086801,6598.0,52995.0,46397.0,"Modasa, India",CASH_OUT,Signature,Fuel,F,0
288,22-Jul-12,C729135075,219613.27,11400000.0,11180386.73,"Greater Mumbai, India",CASH_IN,Silver,Entertainment,M,0
289,15-Aug-13,C1800682213,5025.62,49749.0,44723.38,"Greater Mumbai, India",PAYMENT,Platinum,Grocery,M,1
290,01-Feb-14,C1342732118,14707.0,22372.0,7665.0,"Bengaluru, India",CASH_IN,Signature,Fuel,M,0
291,09-Dec-13,C1681005591,37704.1,80302.0,42597.9,"Ahmedabad, India",CASH_OUT,Platinum,Grocery,M,0
292,04-Jan-13,C1921301920,18934.42,5640727.23,5621792.81,"Moga, India",CASH_IN,Signature,Grocery,F,0
293,22-Jun-14,C11585606,19319.0,47304.0,27985.0,"Jaipur, India",TRANSFER,Gold,Fuel,M,1
294,05-Feb-13,C563096612,96.0,177.0,81.0,"Hyderabad, India",CASH_OUT,Gold,Grocery,F,1
295,28-May-13,C112062729,7855.0,38081.0,30226.0,"Delhi, India",CASH_OUT,Gold,Food,F,0
296,14-May-13,C52823683,154.0,690.0,536.0,"Rayadurg, India",CASH_IN,Gold,Food,M,0
297,29-Jul-13,C1619854639,126326.91,4831656.05,4705329.14,"Nagarkurnool, India",CASH_IN,Silver,Bills,F,0
298,01-Jan-14,C509681337,19273.0,32454.0,13181.0,"Delhi, India",TRANSFER,Signature,Fuel,F,1
299,19-Jul-12,C908115012,1401.0,30874.0,29473.0,"Surat, India",CASH_OUT,Gold,Entertainment,M,0
300,29-Jan-12,C470334371,6152.0,10763.0,4611.0,"Surat, India",PAYMENT,Silver,Entertainment,M,0
301,24-Dec-12,C755761805,11722.61,99208.0,87485.39,"Lucknow, India",PAYMENT,Platinum,Bills,F,0
302,18-Jun-12,C1362837370,4290.95,11365.0,7074.05,"Pandhurna, India",PAYMENT,Platinum,Entertainment,F,0
303,11-Jul-12,C1291405155,22361.0,45677.0,23316.0,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,F,0
304,30-Aug-13,C1286633536,398.66,14373.98,13975.32,"Bengaluru, India",PAYMENT,Silver,Bills,F,0
305,10-Jul-13,C1104999695,0.0,0.0,0.0,"Pune, India",TRANSFER,Gold,Grocery,M,0
306,28-May-13,C938930103,4499.0,10902.0,6403.0,"Delhi, India",CASH_IN,Platinum,Grocery,M,0
307,27-Dec-13,C1521769604,190.0,577.0,387.0,"Kolkata, India",PAYMENT,Signature,Bills,M,0
308,07-Nov-12,C2114432873,20848.0,40391.0,19543.0,"Nelamangala, India",TRANSFER,Signature,Food,F,1
309,28-Sep-13,C573314070,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Food,F,0
310,04-Mar-13,C1591992023,3364.0,5577.0,2213.0,"Greater Mumbai, India",CASH_OUT,Signature,Food,M,0
311,21-Feb-14,C1694491552,27274.36,683369.01,656094.65,"Greater Mumbai, India",PAYMENT,Signature,Grocery,M,0
312,10-Jun-12,C1859725265,15750.54,770601.35,754850.81,"Greater Mumbai, India",PAYMENT,Gold,Food,M,0
313,28-May-12,C2025516052,8299.93,462663.04,454363.11,"Bengaluru, India",PAYMENT,Gold,Fuel,M,0
314,04-Jan-13,C1532517465,21646.0,35516.0,13870.0,"Sahibganj, India",CASH_OUT,Gold,Entertainment,F,0
315,06-Nov-11,C2091434812,63904.65,13600000.0,13536095.35,"Delhi, India",CASH_IN,Silver,Bills,F,0
316,21-Jul-13,C315048713,43619.26,72301.0,28681.74,"Pilkhuwa, India",CASH_OUT,Silver,Food,M,0
317,16-Feb-14,C428607901,161039.76,3359402.67,3198362.91,"Delhi, India",CASH_IN,Signature,Food,F,0
318,16-Apr-12,C270189344,4035.8,18728.0,14692.2,"Bengaluru, India",PAYMENT,Signature,Food,F,0
319,31-May-12,C2034336130,4414.0,11461.0,7047.0,"Chennai, India",CASH_IN,Signature,Fuel,M,0
320,13-Feb-13,C1287940863,5929.01,87185.02,81256.01,"Bengaluru, India",PAYMENT,Signature,Entertainment,F,0
321,10-Jan-12,C1454934562,3811.48,34874.85,31063.37,"Ahmedabad, India",PAYMENT,Silver,Food,F,0
322,12-Oct-11,C1815933700,14108.0,45489.0,31381.0,"Delhi, India",CASH_OUT,Silver,Fuel,M,0
323,21-Jan-15,C1995416247,1847.63,13438.0,11590.37,"Bengaluru, India",DEBIT,Platinum,Entertainment,M,0
324,03-May-12,C1318702657,6845.0,55887.0,49042.0,"Bengaluru, India",CASH_IN,Platinum,Grocery,M,0
325,24-Sep-14,C421984610,65.0,542.0,477.0,"Greater Mumbai, India",PAYMENT,Silver,Entertainment,M,1
326,30-Mar-14,C1778062504,11145.0,31585.0,20440.0,"Porbandar, India",CASH_OUT,Gold,Bills,M,0
327,03-Nov-11,C968483544,83839.4,21000000.0,20916160.6,"Padra, India",CASH_IN,Platinum,Entertainment,M,0
328,09-Sep-13,C13546966,42079.0,96199.39,54120.39,"Greater Mumbai, India",CASH_OUT,Signature,Entertainment,M,0
329,04-Nov-11,C425710264,16585.36,50422.0,33836.64,"Surat, India",TRANSFER,Platinum,Bills,F,0
330,13-Feb-12,C1690271358,45185.23,258047.97,212862.74,"Paramakudi, India",CASH_OUT,Silver,Fuel,M,0
331,21-Jun-13,C1073025651,13311.0,21003.0,7692.0,"Sainthia, India",CASH_OUT,Signature,Bills,F,1
332,14-Jan-12,C1768000906,24002.0,49567.0,25565.0,"Greater Mumbai, India",CASH_OUT,Signature,Fuel,M,0
333,06-Feb-13,C1979756492,16643.3,271900.7,255257.4,"Delhi, India",PAYMENT,Silver,Grocery,F,0
334,25-Feb-14,C476596286,5312.0,34423.0,29111.0,"Hyderabad, India",CASH_OUT,Platinum,Grocery,M,1
335,20-Nov-13,C1407117218,1808.0,38265.0,36457.0,"Chennai, India",CASH_OUT,Platinum,Fuel,M,0
336,18-Oct-13,C1006796,4581.0,50387.0,45806.0,"Surat, India",CASH_OUT,Gold,Fuel,F,0
337,18-Sep-12,C120690039,4512.0,17004.0,12492.0,"Greater Mumbai, India",CASH_OUT,Silver,Food,F,1
338,18-Oct-11,C1915286881,0.0,0.0,0.0,"Greater Mumbai, India",TRANSFER,Silver,Fuel,F,0
339,07-Mar-13,C1414308706,0.0,0.0,0.0,"Davanagere, India",PAYMENT,Signature,Bills,M,0
340,17-Nov-13,C635444155,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Food,F,0
341,21-Nov-12,C1626922817,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Platinum,Entertainment,M,0
342,03-Oct-12,C542184755,0.0,0.0,0.0,"Delhi, India",TRANSFER,Platinum,Bills,F,0
343,22-Nov-13,C1702381833,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Silver,Food,F,0
344,14-Dec-12,C727903116,7810.0,8865.58,1055.58,"Delhi, India",PAYMENT,Silver,Bills,F,0
345,26-Nov-12,C87951380,13982.0,31637.0,17655.0,"Jaipur, India",CASH_OUT,Platinum,Grocery,M,1
346,13-Feb-13,C1359322512,5018.43,61330.0,56311.57,"Baharampur, India",PAYMENT,Signature,Fuel,M,0
347,06-Apr-13,C1816173376,16844.0,61962.0,45118.0,"Delhi, India",TRANSFER,Gold,Bills,F,1
348,10-May-12,C717246247,9599.0,18172.0,8573.0,"Jaipur, India",CASH_OUT,Signature,Food,F,1
349,31-Mar-13,C787485651,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Gold,Grocery,F,0
350,21-Apr-13,C1702124319,1701.0,16201.0,14500.0,"Greater Mumbai, India",PAYMENT,Silver,Entertainment,M,0
351,25-Mar-12,C1242112751,0.0,0.0,0.0,"Khair, India",CASH_OUT,Gold,Fuel,F,0
352,22-Mar-14,C1110813846,25992.0,49381.0,23389.0,"Darbhanga, India",CASH_OUT,Signature,Fuel,F,0
353,19-Aug-12,C339818208,397.99,54218.0,53820.01,"Rajsamand, India",PAYMENT,Gold,Grocery,M,0
354,16-Aug-12,C2069170643,31.0,105.0,74.0,"Hyderabad, India",CASH_OUT,Signature,Fuel,M,0
355,31-Dec-12,C760901379,1367.0,8001.0,6634.0,"Greater Mumbai, India",PAYMENT,Gold,Entertainment,M,0
356,31-Oct-13,C746558292,2832.0,26033.72,23201.72,"Hyderabad, India",CASH_OUT,Gold,Grocery,M,1
357,28-Feb-12,C1625607395,0.0,0.0,0.0,"Delhi, India",PAYMENT,Gold,Food,F,0
358,01-Nov-12,C2110319235,4163.0,10216.0,6053.0,"Kanpur, India",PAYMENT,Gold,Fuel,F,0
359,15-Nov-12,C218273506,0.0,0.0,0.0,"Ahmedabad, India",PAYMENT,Gold,Food,F,0
360,01-Oct-12,C843211022,0.0,0.0,0.0,"Jaipur, India",CASH_OUT,Signature,Entertainment,M,0
361,29-Feb-12,C529038027,0.0,0.0,0.0,"Lucknow, India",PAYMENT,Signature,Fuel,F,0
362,13-Apr-14,C202464932,8461.11,11576.0,3114.89,"Delhi, India",PAYMENT,Silver,Entertainment,F,0
363,17-Jan-13,C399454590,4280.0,14856.0,10576.0,"Pune, India",CASH_OUT,Silver,Entertainment,M,0
364,09-Jul-13,C1689565445,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Food,M,0
365,01-Apr-14,C6466370,0.0,0.0,0.0,"Jaipur, India",CASH_OUT,Signature,Bills,M,0
366,24-Jul-13,C373730630,7478.0,36172.0,28694.0,"Ahmedabad, India",CASH_OUT,Platinum,Food,M,1
367,03-May-12,C254316811,22883.0,33647.0,10764.0,"Surat, India",TRANSFER,Signature,Bills,F,1
368,11-Apr-13,C1219743103,28032.58,32367.0,4334.42,"Delhi, India",PAYMENT,Silver,Bills,F,0
369,09-Dec-12,C787278867,6287.0,16713.0,10426.0,"Delhi, India",CASH_OUT,Silver,Entertainment,F,0
370,05-Jun-14,C1080727592,3968.0,30711.0,26743.0,"Ludhiana, India",CASH_OUT,Silver,Grocery,M,0
371,15-Mar-12,C233790900,17906.0,31677.0,13771.0,"Bahadurgarh, India",CASH_OUT,Gold,Bills,F,1
372,01-Oct-12,C1420637208,8864.95,635947.44,627082.49,"Ahmedabad, India",PAYMENT,Platinum,Grocery,M,0
373,27-Apr-14,C1350262428,383.13,20655.0,20271.87,"Bengaluru, India",PAYMENT,Signature,Bills,M,0
374,18-Oct-11,C42341804,10915.0,30044.0,19129.0,"Ashok Nagar, India",TRANSFER,Gold,Bills,F,1
375,16-Nov-12,C1990820828,231184.74,2747074.52,2515889.78,"Hyderabad, India",CASH_IN,Silver,Entertainment,M,0
376,13-Jul-12,C1266863018,21631.68,5322731.34,5301099.66,"Ahmedabad, India",CASH_IN,Platinum,Grocery,M,0
377,07-Jul-12,C442822083,34337.0,34571.0,234.0,"Jalandhar, India",TRANSFER,Silver,Grocery,M,1
378,12-Dec-11,C607611289,72085.28,552452.65,480367.37,"Hyderabad, India",CASH_IN,Platinum,Bills,M,0
379,01-Jan-12,C255961085,6120.0,42832.0,36712.0,"Ahmedabad, India",CASH_OUT,Silver,Food,F,1
380,29-Mar-13,C1619947537,0.0,0.0,0.0,"Jaipur, India",PAYMENT,Silver,Grocery,M,0
381,26-Mar-13,C1342239575,174.0,256.0,82.0,"Bengaluru, India",PAYMENT,Platinum,Fuel,F,0
382,19-Sep-13,C683765289,5088.0,36349.0,31261.0,"Greater Mumbai, India",CASH_OUT,Signature,Bills,F,0
383,31-Jan-14,C957422212,315351.32,3263969.61,2948618.29,"Simdega, India",CASH_IN,Gold,Food,M,0
384,30-Dec-11,C646266884,0.0,0.0,0.0,"Pithoragarh, India",CASH_OUT,Signature,Grocery,F,0
385,14-Feb-12,C689995079,8761.0,33884.0,25123.0,"Sangaria, India",TRANSFER,Signature,Food,F,0
386,18-Nov-11,C502891433,165698.0,302715.0,137017.0,"Pune, India",TRANSFER,Signature,Entertainment,M,1
387,22-Apr-14,C391719997,245.0,1381.0,1136.0,"Talode, India",PAYMENT,Silver,Bills,M,0
388,08-Sep-13,C799622764,716.0,10833.0,10117.0,"Delhi, India",CASH_OUT,Gold,Food,F,0
389,06-Apr-12,C394923926,28820.35,135683.04,106862.69,"Bengaluru, India",CASH_OUT,Platinum,Fuel,M,0
390,07-Jan-12,C1551069601,15007.1,108385.0,93377.9,"Pune, India",PAYMENT,Platinum,Grocery,F,0
391,16-May-14,C917087970,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Signature,Fuel,F,0
392,22-Jun-14,C1985348256,1272.72,1457.0,184.28,"Chennai, India",PAYMENT,Signature,Fuel,M,0
393,03-Jan-12,C1278851937,8105.51,371016.55,362911.04,"Pune, India",PAYMENT,Signature,Grocery,M,0
394,07-Dec-12,C10593629,105516.15,6640361.37,6534845.22,"Delhi, India",CASH_IN,Signature,Entertainment,F,0
395,06-Mar-12,C494064248,156355.01,1336494.46,1180139.45,"Tanda, India",CASH_IN,Gold,Entertainment,F,0
396,05-Sep-13,C1454950787,61766.13,2000450.52,1938684.39,"Delhi, India",CASH_IN,Signature,Food,F,0
397,13-Jan-13,C679004918,68403.0,88275.96,19872.96,"Ladwa, India",CASH_OUT,Signature,Bills,M,1
398,16-Nov-13,C455317186,29033.92,2469246.31,2440212.39,"Greater Mumbai, India",CASH_IN,Signature,Bills,M,0
399,24-Nov-11,C1927367140,134.0,301.0,167.0,"Greater Mumbai, India",PAYMENT,Gold,Grocery,F,0
400,21-Jan-12,C1701289334,376194.74,469397.58,93202.84,"Ahmedabad, India",CASH_OUT,Silver,Grocery,F,0
401,02-Oct-13,C2006716032,18683.0,26448.0,7765.0,"Greater Mumbai, India",CASH_OUT,Gold,Fuel,M,0
402,17-Dec-11,C1285326703,12908.0,40266.0,27358.0,"Greater Mumbai, India",TRANSFER,Silver,Bills,F,1
403,28-Oct-11,C298880909,64904.12,105593.0,40688.88,"Delhi, India",CASH_IN,Signature,Grocery,F,0
404,20-Dec-11,C378689669,3400.64,54961.0,51560.36,"Bengaluru, India",DEBIT,Silver,Fuel,F,0
405,01-Feb-12,C1199255271,26904.0,57889.0,30985.0,"Ahmedabad, India",CASH_IN,Signature,Fuel,F,0
406,13-Dec-11,C1613612365,10193.0,31057.0,20864.0,"Bengaluru, India",CASH_OUT,Gold,Food,M,0
407,19-Oct-11,C1029586214,21640.0,51515.0,29875.0,"Malpura, India",CASH_OUT,Signature,Fuel,F,0
408,01-Jan-12,C372898246,689.9,2846.0,2156.1,"Delhi, India",PAYMENT,Silver,Bills,M,0
409,07-Oct-13,C651222205,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Platinum,Entertainment,F,0
410,27-Feb-12,C902874740,3639.39,101452.78,97813.39,"Ozar, India",PAYMENT,Silver,Bills,M,0
411,12-Aug-12,C581183948,1191.0,10430.0,9239.0,"Kolkata, India",CASH_OUT,Gold,Grocery,M,1
412,01-Jun-13,C648128721,355.0,1904.0,1549.0,"Ambikapur, India",PAYMENT,Gold,Bills,F,0
413,19-Jan-12,C186332216,0.0,0.0,0.0,"Dhamtari, India",PAYMENT,Platinum,Grocery,M,0
414,23-Jan-12,C1973996184,18308.1,101093.0,82784.9,"Jaipur, India",PAYMENT,Platinum,Fuel,F,0
415,24-Mar-13,C452926730,237121.85,2275052.49,2037930.64,"Greater Mumbai, India",CASH_IN,Signature,Bills,F,0
416,31-Oct-11,C1889601651,18173.0,39676.0,21503.0,"Simdega, India",CASH_OUT,Platinum,Entertainment,M,1
417,08-Oct-12,C1083387800,20220.0,36302.0,16082.0,"Pipariya, India",CASH_OUT,Platinum,Entertainment,F,0
418,06-Jan-12,C1919649108,30387.98,105883.0,75495.02,"Jaipur, India",PAYMENT,Silver,Fuel,F,0
419,27-Oct-12,C2134298903,0.0,0.0,0.0,"Ahmedabad, India",CASH_OUT,Silver,Food,F,0
420,20-May-14,C670505753,25275.0,50940.0,25665.0,"Kolkata, India",CASH_OUT,Signature,Entertainment,F,0
421,12-Mar-12,C364404269,20601.0,41542.0,20941.0,"Delhi, India",CASH_IN,Gold,Grocery,M,0
422,30-May-13,C558206454,13891.0,32703.0,18812.0,"Meerut, India",CASH_OUT,Signature,Entertainment,M,0
423,25-Oct-12,C844989767,8526.0,32413.0,23887.0,"Surat, India",CASH_OUT,Signature,Travel,M,1
424,03-Feb-13,C1630901237,1091.0,6531.0,5440.0,"Kalimpong, India",CASH_OUT,Signature,Food,F,0
425,29-Nov-12,C883430782,0.0,0.0,0.0,"Bengaluru, India",PAYMENT,Gold,Fuel,F,0
426,06-Dec-12,C2140514499,5303.8,174332.0,169028.2,"Greater Mumbai, India",PAYMENT,Signature,Fuel,F,0
427,05-Mar-14,C1069136902,78838.23,1681041.01,1602202.78,"Ahmedabad, India",CASH_IN,Signature,Fuel,F,0
428,21-Jan-13,C1968600957,22671.0,148960.0,126289.0,"Bengaluru, India",CASH_OUT,Platinum,Grocery,M,0
429,22-Apr-13,C1917605258,3033.0,35966.0,32933.0,"Kolkata, India",CASH_OUT,Signature,Bills,M,0
430,05-May-13,C377610717,825.0,4020.0,3195.0,"Suryapet, India",TRANSFER,Silver,Grocery,F,0
431,16-Jun-12,C1419781639,15.0,80.0,65.0,"Delhi, India",PAYMENT,Gold,Bills,M,0
432,24-May-13,C583256755,1741.59,365942.06,364200.47,"Kagaznagar, India",PAYMENT,Silver,Grocery,F,0
433,05-Mar-13,C1598552524,799.0,990.0,191.0,"Ahmedabad, India",CASH_OUT,Signature,Food,F,0
434,08-Feb-14,C477718221,230519.95,5584028.08,5353508.13,"Hyderabad, India",CASH_IN,Platinum,Bills,F,0
435,05-Jun-12,C1383426710,220552.36,1388724.18,1168171.82,"Hyderabad, India",CASH_IN,Signature,Entertainment,F,0
436,02-Jun-14,C1875016069,317.0,381.0,64.0,"Bengaluru, India",CASH_OUT,Platinum,Fuel,M,0
437,05-Oct-12,C1342532872,36705.0,39807.0,3102.0,"Ahmedabad, India",CASH_IN,Signature,Food,M,0
438,20-Jan-13,C207660568,217.71,265.0,47.29,"Jaipur, India",PAYMENT,Silver,Entertainment,F,0
439,15-Dec-12,C103992181,16346.0,19997.0,3651.0,"Bengaluru, India",CASH_OUT,Silver,Fuel,F,1
440,28-Jun-12,C1472778619,162.0,43533.0,43371.0,"Viluppuram, India",TRANSFER,Platinum,Fuel,F,1
441,19-Aug-12,C2006425605,587.0,1052.0,465.0,"Vellakoil, India",CASH_OUT,Platinum,Entertainment,F,1
442,18-Aug-12,C501963235,13927.56,387860.56,373933.0,"Pilibanga, India",PAYMENT,Silver,Fuel,F,0
443,17-Mar-12,C1634442529,2494.0,2932.0,438.0,"Chennai, India",TRANSFER,Signature,Fuel,F,0
444,11-Feb-14,C203495079,22255.0,37259.0,15004.0,"Vadnagar, India",CASH_OUT,Silver,Entertainment,M,0
445,04-Aug-12,C800938213,89.0,10683.0,10594.0,"Bengaluru, India",CASH_OUT,Signature,Bills,M,0
446,25-Oct-13,C1917979811,42.0,861.0,819.0,"Delhi, India",TRANSFER,Gold,Fuel,M,0
447,06-Jun-13,C1241833968,102349.0,132017.81,29668.81,"Kanpur, India",CASH_IN,Gold,Food,M,0
448,01-May-13,C1015517686,14103.0,54301.0,40198.0,"Delhi, India",CASH_OUT,Signature,Grocery,M,0
449,02-Apr-12,C1776502866,0.0,0.0,0.0,"Bengaluru, India",CASH_OUT,Silver,Fuel,M,0
450,23-Dec-13,C2066309131,401.0,798.0,397.0,"Ahmedabad, India",CASH_IN,Gold,Food,F,0
451,12-Jan-12,C442326669,133674.53,3635803.75,3502129.22,"Sadasivpet, India",CASH_IN,Gold,Entertainment,M,0
452,22-Oct-13,C223750212,0.0,0.0,0.0,"Hyderabad, India",PAYMENT,Platinum,Food,F,0
453,18-Dec-11,C1755759110,295.04,20056.0,19760.96,"Jaipur, India",PAYMENT,Silver,Travel,F,0
454,05-Sep-13,C772567418,2321.08,30357.0,28035.92,"Chennai, India",PAYMENT,Signature,Fuel,F,0
455,21-Mar-14,C1003059913,28239.27,52039.0,23799.73,"Bengaluru, India",CASH_OUT,Gold,Entertainment,F,0
456,25-Jan-14,C901921139,0.0,0.0,0.0,"Greater Mumbai, India",PAYMENT,Silver,Fuel,M,0
457,29-Jul-12,C2109490138,0.0,0.0,0.0,"Pune, India",TRANSFER,Platinum,Entertainment,M,0
458,26-May-13,C1075968741,113513.13,179107.0,65593.87,"Ahmedabad, India",CASH_IN,Gold,Grocery,M,0
459,17-Feb-14,C3745545,366.0,6115.0,5749.0,"Ahmedabad, India",PAYMENT,Gold,Entertainment,F,0
460,20-May-14,C682870106,72919.55,344690.82,271771.27,"Ahmedabad, India",CASH_OUT,Signature,Bills,M,0
461,01-May-13,C932379684,79344.39,8796181.47,8716837.08,"Greater Mumbai, India",CASH_IN,Silver,Grocery,F,0
462,13-Jul-13,C1007973798,92.0,1287.0,1195.0,"Greater Mumbai, India",CASH_OUT,Platinum,Food,F,0
463,15-Jul-14,C1346199375,34728.73,110398.0,75669.27,"Bathinda, India",CASH_IN,Platinum,Bills,F,0
464,14-Dec-11,C501918575,119791.66,7752169.28,7632377.62,"Delhi, India",CASH_IN,Platinum,Fuel,F,0
